date,R_t,n_indicators
2025-03-03,0.5192,23
2025-03-04,0.5219,23
2025-03-05,0.516,23
2025-03-06,0.5304,23
2025-03-07,0.5333,23
2025-03-10,0.551,23
2025-03-11,0.5645,23
2025-03-12,0.5566,23
2025-03-13,0.5642,23
2025-03-14,0.5383,23
2025-03-17,0.5219,23
2025-03-18,0.5425,23
2025-03-19,0.5188,23
2025-03-20,0.513,23
2025-03-21,0.4916,23
2025-03-24,0.4469,23
2025-03-25,0.4345,23
2025-03-26,0.4721,23
2025-03-27,0.4876,23
2025-03-28,0.5622,23
2025-03-31,0.5576,23
2025-04-01,0.6953,23
2025-04-02,0.7099,23
2025-04-03,0.7349,23
2025-04-04,0.7705,23
2025-04-07,0.7651,23
2025-04-08,0.7648,23
2025-04-09,0.7522,23
2025-04-10,0.7493,23
2025-04-11,0.7512,23
2025-04-14,0.7413,23
2025-04-15,0.733,23
2025-04-16,0.7476,23
2025-04-17,0.7293,23
2025-04-21,0.7383,23
2025-04-22,0.7288,23
2025-04-23,0.7184,23
2025-04-24,0.7042,23
2025-04-25,0.6766,23
2025-04-28,0.6851,23
2025-04-29,0.6698,23
2025-04-30,0.6757,23
2025-05-01,0.6246,23
2025-05-02,0.5822,23
2025-05-05,0.5978,23
2025-05-06,0.615,23
2025-05-07,0.5993,23
2025-05-08,0.5842,23
2025-05-09,0.5523,23
2025-05-12,0.4919,23
2025-05-13,0.4836,23
2025-05-14,0.4947,23
2025-05-15,0.4818,23
2025-05-16,0.4347,23
2025-05-19,0.4435,23
2025-05-20,0.44,23
2025-05-21,0.4776,23
2025-05-22,0.4676,23
2025-05-23,0.505,23
2025-05-27,0.4542,23
2025-05-28,0.4579,23
2025-05-29,0.4561,23
2025-05-30,0.4439,23
2025-06-02,0.4342,23
2025-06-03,0.421,23
2025-06-04,0.4207,23
2025-06-05,0.4259,23
2025-06-06,0.3824,23
2025-06-09,0.3856,23
2025-06-10,0.3808,23
2025-06-11,0.3939,23
2025-06-12,0.402,23
2025-06-13,0.4345,23
2025-06-16,0.3931,23
2025-06-17,0.4419,23
2025-06-18,0.4302,23
2025-06-20,0.4378,23
2025-06-23,0.4043,23
2025-06-24,0.3565,23
2025-06-25,0.3499,23
2025-06-26,0.3582,23
2025-06-27,0.3571,23
2025-06-30,0.3699,23
2025-07-01,0.3129,23
2025-07-02,0.3124,23
2025-07-03,0.3064,23
2025-07-07,0.3186,23
2025-07-08,0.3007,23
2025-07-09,0.2953,23
2025-07-10,0.2907,23
2025-07-11,0.3023,23
2025-07-14,0.3085,23
2025-07-15,0.3127,23
2025-07-16,0.3105,23
2025-07-17,0.2959,23
2025-07-18,0.2973,23
2025-07-21,0.2944,23
2025-07-22,0.2953,23
2025-07-23,0.2705,23
2025-07-24,0.2772,23
2025-07-25,0.2908,23
2025-07-28,0.2858,23
2025-07-29,0.3051,23
2025-07-30,0.2947,23
2025-07-31,0.3125,23
2025-08-01,0.3614,23
2025-08-04,0.3031,23
2025-08-05,0.3225,23
2025-08-06,0.3074,23
2025-08-07,0.3139,23
2025-08-08,0.3054,23
2025-08-11,0.3186,23
2025-08-12,0.2883,23
2025-08-13,0.2894,23
2025-08-14,0.296,23
2025-08-15,0.2683,23
2025-08-18,0.2677,23
2025-08-19,0.2844,23
2025-08-20,0.2994,23
2025-08-21,0.318,23
2025-08-22,0.2874,23
2025-08-25,0.2889,23
2025-08-26,0.274,23
2025-08-27,0.2928,23
2025-08-28,0.2818,23
2025-08-29,0.3069,23
2025-09-02,0.3273,23
2025-09-03,0.3087,23
2025-09-04,0.2816,23
2025-09-05,0.2971,23
2025-09-08,0.3007,23
2025-09-09,0.2983,23
2025-09-10,0.3096,23
2025-09-11,0.3054,23
2025-09-12,0.29,23
2025-09-15,0.2976,23
2025-09-16,0.3263,23
2025-09-17,0.3106,23
2025-09-18,0.3029,23
2025-09-19,0.2941,23
2025-09-22,0.3016,23
2025-09-23,0.3111,23
2025-09-24,0.3063,23
2025-09-25,0.3169,23
2025-09-26,0.3028,23
2025-09-29,0.3126,23
2025-09-30,0.3105,23
2025-10-01,0.3121,23
2025-10-02,0.3119,23
2025-10-03,0.3164,23
2025-10-06,0.3128,23
2025-10-07,0.3303,23
2025-10-08,0.3187,23
2025-10-09,0.3259,23
2025-10-10,0.4272,23
2025-10-13,0.3852,23
2025-10-14,0.4035,23
2025-10-15,0.4023,23
2025-10-16,0.4405,23
2025-10-17,0.4056,23
2025-10-20,0.3546,23
2025-10-21,0.3568,23
2025-10-22,0.3696,23
2025-10-23,0.3548,23
2025-10-24,0.3252,23
2025-10-27,0.3133,23
2025-10-28,0.3365,23
2025-10-29,0.343,23
2025-10-30,0.3445,23
2025-10-31,0.3593,23
2025-11-03,0.3635,23
2025-11-04,0.3862,23
2025-11-05,0.365,23
2025-11-06,0.3926,23
2025-11-07,0.3977,23
2025-11-10,0.3708,23
2025-11-11,0.3687,23
2025-11-12,0.3856,23
2025-11-13,0.4194,23
2025-11-14,0.4081,23
2025-11-17,0.4423,23
2025-11-18,0.4626,23
2025-11-19,0.4502,23
2025-11-20,0.4705,23
2025-11-21,0.4606,23
2025-11-24,0.4163,23
2025-11-25,0.3721,23
2025-11-26,0.368,23
2025-11-28,0.3405,23
2025-12-01,0.3232,23
2025-12-02,0.3093,23
2025-12-03,0.2924,23
2025-12-04,0.2961,23
2025-12-05,0.2914,23
2025-12-08,0.3041,23
2025-12-09,0.3073,23
2025-12-10,0.3043,23
2025-12-11,0.2886,23
2025-12-12,0.2993,23
2025-12-15,0.2958,23
2025-12-16,0.2962,23
2025-12-17,0.3228,23
2025-12-18,0.2974,23
2025-12-19,0.2688,23
2025-12-22,0.2556,23
2025-12-23,0.2545,23
2025-12-24,0.2517,23
2025-12-26,0.2404,23
2025-12-29,0.2484,23
2025-12-30,0.2567,23
2025-12-31,0.2676,23
2026-01-02,0.2697,23
2026-01-05,0.2724,23
2026-01-06,0.262,23
2026-01-07,0.2759,23
2026-01-08,0.2735,23
2026-01-09,0.2572,23
2026-01-12,0.2684,23
2026-01-13,0.2901,23
2026-01-14,0.3051,23
2026-01-15,0.2889,23
2026-01-16,0.2888,23
2026-01-20,0.3546,23
2026-01-21,0.3308,23
2026-01-22,0.3103,23
2026-01-23,0.3216,23
2026-01-26,0.3046,23
2026-01-27,0.3133,23
2026-01-28,0.3226,23
2026-01-29,0.3371,23
2026-01-30,0.3636,23
2026-02-02,0.3271,23
2026-02-03,0.3665,23
2026-02-04,0.3844,23
2026-02-05,0.4426,23
2026-02-06,0.3774,23
2026-02-09,0.3524,23
2026-02-10,0.3565,23
2026-02-11,0.3664,23
2026-02-12,0.4211,23
2026-02-13,0.4393,23
2026-02-17,0.4197,23
2026-02-18,0.4226,23
2026-02-19,0.431,23
2026-02-20,0.4272,23
2026-02-23,0.4698,23
2026-02-24,0.4453,23
2026-02-25,0.4093,23
2026-02-26,0.423,23
2026-02-27,0.469,23
2026-03-02,0.4862,23
2026-03-03,0.5112,23
2026-03-04,0.469,23
2026-03-05,0.5071,23
2026-03-06,0.5652,23
2026-03-09,0.5466,23
2026-03-10,0.534,23
2026-03-11,0.5343,23
2026-03-12,0.5984,23
2026-03-13,0.6313,23
2026-03-16,0.5904,23
2026-03-17,0.5635,23
2026-03-18,0.6174,23
2026-03-19,0.6038,23
2026-03-20,0.6245,23
2026-03-23,0.6052,23
2026-03-24,0.6131,23
2026-03-25,0.6071,23
2026-03-26,0.6201,23
2026-03-27,0.6737,23
2026-03-30,0.672,23
2026-03-31,0.6226,23
2026-04-01,0.6151,23
2026-04-02,0.604,23
2026-04-06,0.5931,23
2026-04-07,0.6052,23
2026-04-08,0.5438,23
2026-04-09,0.5366,23
2026-04-10,0.4915,23
2026-04-13,0.4526,23
2026-04-14,0.4344,23
2026-04-15,0.4594,23
2026-04-16,0.4506,23
2026-04-17,0.4165,23
2026-04-20,0.4441,23
2026-04-21,0.4694,23
2026-04-22,0.4534,23
2026-04-23,0.4696,23
2026-04-24,0.4466,23
2026-04-27,0.4278,23
2026-04-28,0.4342,23
2026-04-29,0.4437,23
2026-04-30,0.399,23
2026-05-01,0.3621,23
2026-05-04,0.3916,23
2026-05-05,0.374,23
2026-05-06,0.3677,23
2026-05-07,0.371,23
2026-05-08,0.3586,23
2026-05-11,0.3741,23
2026-05-12,0.3766,23
2026-05-13,0.368,23
2026-05-14,0.3587,23
2026-05-15,0.3664,23
2026-05-18,0.3799,23
2026-05-19,0.3981,23
2026-05-20,0.3802,23
2026-05-21,0.3643,23
2026-05-22,0.3527,23
2026-05-26,0.3501,23
2026-05-27,0.3362,23
2026-05-28,0.3284,23
2026-05-29,0.3104,23
2026-06-01,0.3418,23
2026-06-02,0.3298,23
2026-06-03,0.356,23
2026-06-04,0.3249,23
2026-06-05,0.3925,23
2026-06-08,0.3642,23
2026-06-09,0.391,23
2026-06-10,0.436,23
2026-06-11,0.3766,23
2026-06-12,0.3256,23
2026-06-15,0.2891,23
2026-06-16,0.2974,23
2026-06-17,0.3386,23
2026-06-18,0.2744,23
2026-06-22,0.3007,23
2026-06-23,0.3497,23
2026-06-24,0.332,23
2026-06-25,0.3524,23
2026-06-26,0.3609,23
2026-06-29,0.3314,23
2026-06-30,0.2778,23
2026-07-01,0.2464,23
2026-07-02,0.2485,23
2026-07-06,0.2397,23
2026-07-07,0.2499,23
2026-07-08,0.2552,23
2026-07-09,0.2453,23
2026-07-10,0.2212,23
2026-07-13,0.2652,23
2026-07-14,0.2482,23
2026-07-15,0.2165,23
2026-07-16,0.2566,23
2026-07-17,0.3164,23
2026-07-20,0.3155,23
2026-07-21,0.2486,23
2026-07-22,0.2454,23
2026-07-23,0.3217,23
2026-07-24,0.2972,23
2026-07-27,0.308,23
2026-07-28,0.3159,23
2026-07-29,0.3823,23
2026-07-30,0.2854,23
2026-07-31,0.2799,23
2026-08-03,0.2737,23
2026-08-04,0.2856,23
2026-08-05,0.2752,23
2026-08-06,0.2659,23
2026-08-07,0.2273,23
2026-08-10,0.2355,23
2026-08-11,0.2347,23
2026-08-12,0.2279,23
2026-08-13,0.2294,23
2026-08-14,0.2126,23
2026-08-17,0.2182,23
2026-08-18,0.233,23
2026-08-19,0.2173,23
2026-08-20,0.248,23
2026-08-21,0.2283,23
2026-08-24,0.2425,23
2026-08-25,0.2433,23
2026-08-26,0.2386,23
2026-08-27,0.2161,23
2026-08-28,0.1958,23
2026-08-31,0.2085,23
2026-09-01,0.2459,23
2026-09-02,0.235,23
2026-09-03,0.1921,23
2026-09-04,0.2004,23
2026-09-08,0.2338,23
2026-09-09,0.2555,23
